,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
26,116.61,118.085,119.238,120.269,121.282,122.276,123.19,123.952,124.526,124.891,125.115,125.202,125.199,125.123,124.983,124.785,124.539,124.244,123.896,123.509,123.094,122.68,122.287,121.929,121.606,121.312,121.043,120.79,120.548,120.309,120.069,119.822,119.566,119.301,119.028,118.755,118.491,118.243,118.016,117.813,117.635,117.48,117.345,117.226,117.119,117.016,116.911,116.797,116.667,116.515,116.336,116.13,115.905,115.669,115.431,115.197,114.973,114.758,114.553,114.353,114.153,113.943,113.711,113.446,113.142,112.789,112.378,111.916,111.396,110.807,110.135,109.377,108.501,107.431,104.841,,,,,,,,,,,,,,,,,,,,,
27,1879.61,1881.55,1882.74,1883.82,1884.91,1886.03,1887.07,1887.8,1887.98,1887.7,1887.22,1886.73,1886.34,1886.05,1885.85,1885.71,1885.59,1885.45,1885.26,1884.99,1884.65,1884.25,1883.83,1883.41,1883.03,1882.67,1882.33,1881.97,1881.57,1881.12,1880.64,1880.17,1879.72,1879.31,1878.96,1878.66,1878.38,1878.11,1877.81,1877.48,1877.11,1876.71,1876.29,1875.87,1875.47,1875.1,1874.75,1874.42,1874.07,1873.68,1873.18,1872.53,1871.63,1870.38,1866.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1865.04,1867.35,1867.81,1867.94,1867.89,1867.73,1867.46,1867.09,1866.62,1866.04,1865.4,1864.74,1864.12,1863.55,1863.03,1862.55,1862.05,1861.49,1860.84,1860.09,1859.27,1858.45,1857.68,1856.98,1856.35,1855.75,1855.15,1854.52,1853.81,1853.02,1852.19,1851.35,1850.55,1849.82,1849.15,1848.52,1847.92,1847.31,1846.68,1846.01,1845.3,1844.57,1843.83,1843.09,1842.35,1841.58,1840.76,1839.88,1838.88,1837.74,1836.26,1832.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,882.138,885.442,886.37,886.937,887.522,888.219,888.987,889.651,890.144,890.479,890.701,890.841,890.93,890.998,891.073,891.174,891.314,891.503,891.744,892.027,892.321,892.598,892.85,893.094,893.348,893.623,893.903,894.17,894.405,894.6,894.759,894.886,894.988,895.068,895.129,895.173,895.207,895.241,895.29,895.371,895.501,895.7,895.981,896.334,896.711,897.001,896.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,623.206,625.245,626.227,626.623,626.71,626.633,626.451,626.217,625.969,625.728,625.502,625.29,625.088,624.891,624.69,624.477,624.245,623.987,623.702,623.396,623.074,622.744,622.405,622.048,621.665,621.237,620.764,620.246,619.7,619.143,618.591,618.051,617.517,616.976,616.415,615.826,615.209,614.572,613.926,613.278,612.592,611.753,610.641,609.215,607.516,605.637,603.778,602.185,600.871,599.712,598.622,597.538,596.314,596.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,891.125,893.154,895.257,896.581,897.392,897.907,898.204,898.39,898.521,898.64,898.768,898.909,899.044,899.143,899.175,899.119,898.963,898.716,898.416,898.133,897.957,897.977,898.173,898.462,898.762,899.003,899.143,899.155,899.059,898.883,898.645,898.318,897.841,897.115,896.122,895.064,894.197,893.463,892.535,889.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,600.829,602.202,606.798,606.567,606.214,605.776,605.285,604.757,604.206,603.649,603.101,602.571,602.051,601.529,600.994,600.439,599.856,599.246,598.607,597.944,597.264,596.583,595.907,595.239,594.574,593.907,593.234,592.548,591.849,591.133,590.402,589.655,588.895,588.122,587.342,586.558,585.773,584.994,584.226,583.475,582.732,581.98,581.199,580.375,579.507,578.586,577.601,576.546,575.349,573.887,571.61,569.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1544.22,1545.44,1546.68,1547.66,1548.57,1549.43,1550.22,1550.93,1551.49,1551.84,1551.98,1551.96,1551.8,1551.57,1551.29,1551,1550.71,1550.41,1550.13,1549.86,1549.61,1549.36,1549.13,1548.9,1548.69,1548.48,1548.27,1548.06,1547.84,1547.62,1547.39,1547.15,1546.9,1546.63,1546.33,1546.02,1545.68,1545.33,1544.96,1544.59,1544.24,1543.92,1543.63,1543.38,1543.16,1542.98,1542.83,1542.71,1542.6,1542.51,1542.42,1542.34,1542.25,1542.15,1542.03,1541.89,1541.72,1541.53,1541.33,1541.11,1540.89,1540.68,1540.48,1540.29,1540.11,1539.95,1539.8,1539.66,1539.52,1539.38,1539.23,1539.06,1538.89,1538.69,1538.48,1538.26,1538.01,1537.73,1537.4,1537.01,1536.52,1535.9,1535.07,1533.88,1530.7,,,,,,,,,,,
34,140.362,141.424,142.269,143.115,144.216,145.353,145.859,145.8,145.558,145.276,145.027,144.822,144.648,144.457,144.171,143.755,143.274,142.812,142.405,142.05,141.702,141.303,140.841,140.378,139.968,139.634,139.366,139.15,138.965,138.806,138.666,138.538,138.387,138.173,137.756,136.95,135.856,134.873,133.948,131.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,130.485,130.042,129.289,128.528,127.802,127.171,126.687,126.37,126.201,126.109,126.021,125.887,125.686,125.411,125.068,124.658,124.182,123.638,123.036,122.401,121.759,121.115,120.451,119.748,119.014,118.275,117.56,116.902,116.309,115.749,115.143,114.426,113.543,112.404,110.827,107.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,369.839,373.85,375.008,375.88,376.506,377.103,377.816,378.663,379.496,380.198,380.743,381.184,381.617,382.115,382.669,383.241,383.779,384.268,384.736,385.2,385.627,385.944,385.879,382.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,981.501,981.749,981.149,980.395,979.631,978.934,978.33,977.811,977.354,976.951,976.586,976.239,975.897,975.547,975.166,974.741,974.272,973.779,973.29,972.823,972.385,971.951,971.466,970.901,970.266,969.607,968.954,968.32,967.668,966.957,966.199,965.418,964.603,963.678,962.455,960.729,958.579,957.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,986.111,988.176,989.177,989.849,990.325,990.606,990.704,990.612,990.33,989.899,989.35,988.725,988.061,987.375,986.686,985.999,985.317,984.639,983.964,983.295,982.634,981.986,981.356,980.75,980.172,979.625,979.111,978.63,978.183,977.767,977.377,977.006,976.649,976.298,975.947,975.587,975.216,974.831,974.435,974.033,973.634,973.248,972.883,972.546,972.246,971.981,971.748,971.546,971.369,971.211,971.066,970.921,970.769,970.596,970.394,970.144,969.845,969.496,969.1,968.678,968.247,967.828,967.437,967.085,966.777,966.51,966.282,966.086,965.916,965.767,965.631,965.503,965.377,965.248,965.109,964.957,964.787,964.596,964.382,964.151,963.908,963.658,963.407,963.159,962.916,962.677,962.438,962.192,961.927,961.628,961.27,960.81,960.192,959.194,956.557,
39,954.885,956.099,957.55,958.719,959.486,959.945,960.134,960.103,959.87,959.505,959.11,958.758,958.443,958.098,957.675,957.174,956.644,956.164,955.781,955.491,955.235,954.969,954.659,954.28,953.851,953.406,952.98,952.592,952.237,951.903,951.577,951.246,950.896,950.518,950.101,949.604,948.931,946.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,988.617,990.21,992.079,993.22,993.746,994.028,994.145,994.094,993.904,993.615,993.294,992.999,992.716,992.409,992.065,991.71,991.37,991.05,990.727,990.379,989.991,989.583,989.186,988.819,988.479,988.147,987.79,987.366,986.815,986.04,985.065,983.895,981.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,978.932,982.627,983.57,983.882,983.825,983.576,983.243,982.919,982.652,982.452,982.301,982.164,982.003,981.802,981.573,981.353,981.169,981.035,980.938,980.843,980.692,980.413,980.016,979.587,979.246,979.024,978.9,978.793,978.569,978.104,977.357,976.445,975.558,974.821,974.183,973.533,972.8,971.86,968.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1398.64,1399.98,1401.11,1401.94,1402.7,1403.63,1404.89,1406.03,1406.72,1407.01,1407.09,1407.01,1406.87,1406.67,1406.44,1406.19,1405.97,1405.78,1405.63,1405.5,1405.38,1405.24,1405.08,1404.89,1404.69,1404.5,1404.33,1404.2,1404.11,1404.06,1404.01,1403.99,1403.96,1403.94,1403.91,1403.86,1403.77,1403.6,1403.29,1402.75,1401.77,1399.88,1398.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1391.51,1395.39,1395.95,1396.14,1396.17,1396.06,1395.83,1395.5,1395.09,1394.64,1394.18,1393.74,1393.33,1392.94,1392.54,1392.12,1391.67,1391.18,1390.66,1390.12,1389.56,1388.96,1388.31,1387.62,1386.91,1386.2,1385.54,1384.91,1384.29,1383.63,1382.93,1382.17,1381.38,1380.59,1379.84,1379.14,1378.47,1377.79,1377.05,1376.22,1375.27,1374.06,1369.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,474.934,475.877,477.82,479.132,480.164,480.94,481.447,481.69,481.727,481.64,481.473,481.275,481.067,480.861,480.663,480.473,480.295,480.129,479.977,479.842,479.725,479.625,479.541,479.471,479.411,479.357,479.304,479.248,479.185,479.109,479.014,478.896,478.75,478.572,478.363,478.128,477.881,477.633,477.397,477.178,476.979,476.793,476.611,476.418,476.2,475.947,475.64,475.283,474.877,474.43,473.963,473.494,473.041,472.616,472.229,471.876,471.555,471.263,470.99,470.73,470.476,470.223,469.967,469.703,469.426,469.133,468.819,468.477,468.099,467.667,467.172,466.595,465.904,465.06,463.991,462.513,459.316,,,,,,,,,,,,,,,,,,,
45,2132.34,2134.32,2135.95,2137.17,2138.17,2138.98,2139.53,2139.76,2139.66,2139.27,2138.68,2137.99,2137.27,2136.56,2135.88,2135.24,2134.65,2134.11,2133.59,2133.1,2132.61,2132.13,2131.63,2131.12,2130.59,2130.05,2129.51,2128.97,2128.44,2127.95,2127.48,2127.03,2126.61,2126.21,2125.84,2125.48,2125.14,2124.81,2124.49,2124.16,2123.83,2123.49,2123.14,2122.78,2122.41,2122.05,2121.68,2121.32,2120.96,2120.59,2120.22,2119.84,2119.44,2119.01,2118.56,2118.08,2117.6,2117.11,2116.63,2116.16,2115.71,2115.29,2114.87,2114.46,2114.03,2113.56,2113.02,2112.39,2111.63,2110.7,2109.51,2107.92,2104.3,,,,,,,,,,,,,,,,,,,,,,,
46,638.092,639.63,640.939,642.139,643.113,643.738,643.99,643.901,643.557,643.051,642.447,641.818,641.21,640.644,640.108,639.571,639.004,638.387,637.711,636.982,636.219,635.442,634.668,633.902,633.141,632.381,631.619,630.861,630.112,629.382,628.67,627.973,627.28,626.577,625.855,625.111,624.347,623.571,622.791,622.012,621.208,620.323,619.284,618.049,616.643,615.13,613.588,612.101,610.734,609.511,608.385,607.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,583.88,584.013,584.606,585.315,586.107,586.973,587.912,588.967,590.326,591.928,593.553,595.172,596.737,598.13,599.316,600.396,601.432,602.427,603.367,604.248,605.064,605.799,606.436,606.964,607.392,607.736,608.023,608.288,608.572,608.923,609.392,610.01,610.773,611.651,612.613,613.643,614.733,615.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,274.182,278.004,279.427,280.719,281.936,283.083,284.161,285.161,286.058,286.891,287.695,288.503,289.314,290.114,290.879,291.603,292.289,292.955,293.616,294.282,294.955,295.636,296.318,296.99,297.647,298.289,298.929,299.589,300.28,300.997,301.702,302.311,302.763,303.019,303.039,300.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,585.549,587.191,588.558,589.615,590.572,591.514,592.489,593.467,594.243,594.549,594.385,593.991,593.551,593.161,592.846,592.608,592.44,592.308,592.176,592.013,591.799,591.546,591.271,590.99,590.72,590.476,590.269,590.11,590.003,589.945,589.924,589.922,589.912,589.87,589.779,589.632,589.431,589.184,588.907,588.625,588.355,588.109,587.893,587.703,587.53,587.365,587.201,587.03,586.846,586.643,586.414,586.153,585.858,585.524,585.139,584.696,584.155,583.463,582.419,578.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,610.077,611.08,612.144,613.184,614.24,615.374,616.704,618.205,619.684,621.178,622.633,623.953,625.102,626.179,627.258,628.321,629.304,630.174,630.985,631.789,632.606,633.4,634.123,634.763,635.371,635.996,636.662,637.364,638.049,638.646,639.128,639.501,639.738,636.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
